,Unnamed: 0,url,status,host_type,major_releases,duration,author_count,project,multi_repo
1339,1339,https://github.com/jeffknupp/sandman,0,git,0,34,22,sandman,0
1340,1340,https://github.com/jiaaro/pydub,0,git,0,77,56,pydub,0
1341,1341,https://github.com/jindongwang/transferlearning,1,git,0,0,1,transferlearning,0
1342,1342,https://github.com/jinfagang/tensorflow_poems,0,git,0,8,7,tensorflow_poems,0
1343,1343,https://github.com/jinfagang/weibo_terminater,0,git,0,3,5,weibo_terminater,0
1344,1344,https://github.com/jisaacks/GitGutter,0,git,0,64,110,GitGutter,0
1345,1345,https://github.com/jisungk/deepjazz,0,git,0,16,6,deepjazz,0
1346,1346,https://github.com/jmcarp/robobrowser,0,git,0,47,22,robobrowser,0
1347,1347,https://github.com/joelgrus/data-science-from-scratch,0,git,0,31,18,data-science-from-scratch,0
1348,1348,https://github.com/joestump/python-oauth2,0,git,0,109,84,python-oauth2,0
1349,1349,https://github.com/joeyespo/grip,0,git,0,66,43,grip,0
1350,1350,https://github.com/joke2k/faker,0,git,0,57,236,faker,0
1351,1351,https://github.com/jopohl/urh,0,git,0,22,16,urh,0
1352,1352,https://github.com/jorgebastida/awslogs,0,git,0,28,35,awslogs,0
1353,1353,https://github.com/jorgebastida/glue,0,git,1,76,55,glue,0
1354,1354,https://github.com/josephmisiti/awesome-machine-learning,0,git,0,44,329,awesome-machine-learning,0
1355,1355,https://github.com/jostmey/NakedTensor,0,git,0,6,7,NakedTensor,0
1356,1356,https://github.com/jpadilla/pyjwt,0,git,0,78,55,pyjwt,0
1357,1357,https://github.com/jrosebr1/imutils,0,git,0,26,14,imutils,0
1358,1358,https://github.com/junyanz/iGAN,0,git,0,5,2,iGAN,0
1359,1359,https://github.com/junyanz/pytorch-CycleGAN-and-pix2pix,0,git,0,8,21,pytorch-CycleGAN-and-pix2pix,0
1360,1360,https://github.com/jupyter/jupyter,0,git,0,30,43,jupyter,0
1361,1361,https://github.com/jwilder/nginx-proxy,0,git,0,46,172,nginx-proxy,0
1362,1362,https://github.com/kachayev/fn.py,0,git,0,52,28,fn.py,0
1363,1363,https://github.com/karpathy/arxiv-sanity-preserver,0,git,0,26,35,arxiv-sanity-preserver,0
1364,1364,https://github.com/karpathy/neuraltalk,0,git,0,10,11,neuraltalk,0
1365,1365,https://github.com/kemayo/sublime-text-git,0,git,0,81,133,sublime-text-git,0
1366,1366,https://github.com/kennethreitz/clint,0,git,0,86,92,clint,1
1367,1367,https://github.com/kennethreitz/records,0,git,0,34,38,records,0
1368,1368,https://github.com/keon/algorithms,0,git,0,12,56,algorithms,0
1369,1369,https://github.com/keras-rl/keras-rl,0,git,0,17,39,keras-rl,0
1370,1370,https://github.com/keras-team/keras,0,git,0,36,1077,keras,0
1371,1371,https://github.com/kivy/kivy,0,git,0,90,531,kivy,0
1372,1372,https://github.com/kivy/python-for-android,0,git,0,77,188,python-for-android,0
1373,1373,https://github.com/kootenpv/whereami,0,git,0,13,13,whereami,0
1374,1374,https://github.com/kovidgoyal/calibre,0,git,0,59,187,calibre,1
1375,1375,https://github.com/kstenerud/iOS-Universal-Framework,0,git,0,66,18,iOS-Universal-Framework,0
1376,1376,https://github.com/kylemcdonald/FreeWifi,0,git,0,0,4,FreeWifi,0
1377,1377,https://github.com/laramies/theHarvester,0,git,0,83,32,theHarvester,0
1378,1378,https://github.com/larsenwork/monoid,0,git,0,35,30,monoid,0
1379,1379,https://github.com/lauris/awesome-scala,0,git,0,44,226,awesome-scala,0
1380,1380,https://github.com/lazyprogrammer/machine_learning_examples,0,git,0,34,10,machine_learning_examples,0
1381,1381,https://github.com/lebinh/ngxtop,0,git,0,36,24,ngxtop,0
1382,1382,https://github.com/lektor/lektor,0,git,0,26,80,lektor,0
1383,1383,https://github.com/lengstrom/fast-style-transfer,0,git,0,14,27,fast-style-transfer,0
1384,1384,https://github.com/lennylxx/ipv6-hosts,0,git,0,32,9,ipv6-hosts,0
1385,1385,https://github.com/librosa/librosa,0,git,0,58,45,librosa,0
1386,1386,https://github.com/lihaoyi/macropy,0,git,0,32,13,macropy,0
1387,1387,https://github.com/lining0806/PythonSpiderNotes,0,git,0,26,1,PythonSpiderNotes,0
1388,1388,https://github.com/lisa-lab/DeepLearningTutorials,0,git,0,68,48,DeepLearningTutorials,0
1389,1389,https://github.com/lisa-lab/pylearn2,0,git,0,90,213,pylearn2,0
1390,1390,https://github.com/listen1/listen1,0,git,0,18,3,listen1,0
1391,1391,https://github.com/littlecodersh/ItChat,0,git,0,21,49,ItChat,0
1392,1392,https://github.com/liuwons/wxBot,0,git,0,14,36,wxBot,0
1393,1393,https://github.com/lmacken/pyrasite,0,git,0,81,25,pyrasite,0
1394,1394,https://github.com/lmcinnes/umap,0,git,0,4,3,umap,0
1395,1395,https://github.com/localstack/localstack,0,git,0,14,60,localstack,0
1396,1396,https://github.com/locustio/locust,0,git,0,80,124,locust,0
1397,1397,https://github.com/longld/peda,0,git,0,61,40,peda,0
1398,1398,https://github.com/lra/mackup,0,git,0,53,328,mackup,0
1399,1399,https://github.com/lutris/lutris,0,git,0,52,48,lutris,0
1400,1400,https://github.com/lyst/lightfm,0,git,0,30,29,lightfm,0
1401,1401,https://github.com/madmaze/pytesseract,0,git,0,81,28,pytesseract,0
1402,1402,https://github.com/mahmoud/boltons,0,git,0,60,48,boltons,0
1403,1403,https://github.com/mail-in-a-box/mailinabox,0,git,0,47,173,mailinabox,0
1404,1404,https://github.com/mailpile/Mailpile,0,git,0,79,213,Mailpile,0
1405,1405,https://github.com/mame82/P4wnP1,0,git,0,2,3,P4wnP1,0
1406,1406,https://github.com/marcgibbons/django-rest-swagger,0,git,0,58,170,django-rest-swagger,0
1407,1407,https://github.com/marshmallow-code/marshmallow,0,git,0,53,136,marshmallow,0
1408,1408,https://github.com/martinarjovsky/WassersteinGAN,0,git,0,9,9,WassersteinGAN,0
1409,1409,https://github.com/martinblech/xmltodict,0,git,0,72,37,xmltodict,0
1410,1410,https://github.com/matplotlib/matplotlib,0,git,0,130,1024,matplotlib,1
1411,1411,https://github.com/matrix-org/synapse,0,git,0,44,139,synapse,0
1412,1412,https://github.com/matterport/Mask_RCNN,1,git,0,1,14,Mask_RCNN,0
1413,1413,https://github.com/maurosoria/dirsearch,0,git,0,45,26,dirsearch,0
1414,1414,https://github.com/meolu/walle-web,0,git,1,29,42,walle-web,0
1415,1415,https://github.com/mesonbuild/meson,0,git,0,41,255,meson,1
1416,1416,https://github.com/mher/flower,0,git,0,70,159,flower,0
1417,1417,https://github.com/micahflee/onionshare,0,git,0,37,63,onionshare,0
1418,1418,https://github.com/michael-lazar/rtv,0,git,0,36,72,rtv,0
1419,1419,https://github.com/michaelliao/learn-python3,0,git,0,33,9,learn-python3,0
1420,1420,https://github.com/midgetspy/Sick-Beard,0,git,0,100,455,Sick-Beard,0
1421,1421,https://github.com/miguelgrinberg/Flask-SocketIO,0,git,0,50,60,Flask-SocketIO,0
1422,1422,https://github.com/miguelgrinberg/flasky,0,git,0,47,32,flasky,0
1423,1423,https://github.com/miguelgrinberg/microblog,0,git,0,32,4,microblog,0
1424,1424,https://github.com/minimaxir/big-list-of-naughty-strings,0,git,0,29,91,big-list-of-naughty-strings,0
1425,1425,https://github.com/minimaxir/textgenrnn,1,git,0,0,1,textgenrnn,0
1426,1426,https://github.com/mininet/mininet,0,git,0,82,137,mininet,0
1427,1427,https://github.com/mirumee/saleor,0,git,0,63,110,saleor,0
1428,1428,https://github.com/misterch0c/shadowbroker,0,git,0,0,7,shadowbroker,0
1429,1429,https://github.com/mitmproxy/mitmproxy,0,git,0,88,282,mitmproxy,0
1430,1430,https://github.com/mkaz/termgraph,0,git,0,48,7,termgraph,0
1431,1431,https://github.com/mkdocs/mkdocs,0,git,1,50,172,mkdocs,0
1432,1432,https://github.com/mnielsen/neural-networks-and-deep-learning,0,git,0,59,28,neural-networks-and-deep-learning,0
1433,1433,https://github.com/mobolic/facebook-sdk,0,git,0,85,149,facebook-sdk,0
1434,1434,https://github.com/mongodb/mongo-python-driver,0,git,1,115,195,mongo-python-driver,0
1435,1435,https://github.com/mooz/percol,0,git,0,63,37,percol,0
1436,1436,https://github.com/mopidy/mopidy,0,git,1,100,151,mopidy,1
1437,1437,https://github.com/mps-youtube/mps-youtube,0,git,0,50,78,mps-youtube,0
1438,1438,https://github.com/mrjbq7/ta-lib,0,git,0,64,18,ta-lib,0
1439,1439,https://github.com/msiemens/tinydb,0,git,0,57,43,tinydb,0
1440,1440,https://github.com/msracver/Deformable-ConvNets,0,git,0,8,9,Deformable-ConvNets,0
1441,1441,https://github.com/mstamy2/PyPDF2,0,git,0,71,117,PyPDF2,0
1442,1442,https://github.com/mwaskom/seaborn,0,git,0,56,151,seaborn,0
1443,1443,https://github.com/mzucker/noteshrink,0,git,0,4,6,noteshrink,0
1444,1444,https://github.com/n1nj4sec/pupy,0,git,0,28,51,pupy,0
1445,1445,https://github.com/nameko/nameko,0,git,0,62,55,nameko,0
1446,1446,https://github.com/neozhaoliang/pywonderland,0,git,0,8,6,pywonderland,0
1447,1447,https://github.com/networkx/networkx,0,git,0,162,344,networkx,0
1448,1448,https://github.com/newsapps/beeswithmachineguns,0,git,0,93,66,beeswithmachineguns,0
1449,1449,https://github.com/nficano/pytube,0,git,0,67,45,pytube,0
1450,1450,https://github.com/nickoala/telepot,0,git,0,29,21,telepot,0
1451,1451,https://github.com/nicolargo/glances,0,git,1,79,129,glances,1
1452,1452,https://github.com/nltk/nltk,0,git,0,140,303,nltk,0
1453,1453,https://github.com/noamraph/tqdm,0,git,0,48,15,tqdm,0
1454,1454,https://github.com/nodejs/node-gyp,0,git,0,76,202,node-gyp,0
1455,1455,https://github.com/nryoung/algorithms,0,git,0,67,92,algorithms,0
1456,1456,https://github.com/nteract/papermill,0,git,0,5,14,papermill,0
1457,1457,https://github.com/numba/numba,0,git,0,72,101,numba,0
1458,1458,https://github.com/numenta/nupic,0,git,0,60,142,nupic,0
1459,1459,https://github.com/nvbn/thefuck,0,git,0,26,132,thefuck,0
1460,1460,https://github.com/nvdv/vprof,0,git,0,28,16,vprof,0
1461,1461,https://github.com/nylas/sync-engine,0,git,0,30,73,sync-engine,0
1462,1462,https://github.com/oarriaga/face_classification,0,git,0,6,7,face_classification,0
1463,1463,https://github.com/offu/WeRoBot,0,git,0,63,36,WeRoBot,0
1464,1464,https://github.com/okfn-brasil/serenata-de-amor,0,git,0,18,82,serenata-de-amor,0
1465,1465,https://github.com/omab/django-social-auth,0,git,0,69,224,django-social-auth,0
1466,1466,https://github.com/omab/python-social-auth,0,git,0,51,356,python-social-auth,0
1467,1467,https://github.com/openai/baselines,0,git,0,7,60,baselines,0
1468,1468,https://github.com/openai/gym,0,git,0,21,175,gym,0
1469,1469,https://github.com/openimages/dataset,0,git,0,15,11,dataset,0
1470,1470,https://github.com/openstack/nova,0,git,0,96,2417,nova,0
1471,1471,https://github.com/openstack/openstack,0,git,1,40,23,openstack,0
1472,1472,https://github.com/p-e-w/maybe,0,git,0,12,6,maybe,0
1473,1473,https://github.com/pallets/click,0,git,0,48,210,click,0
1474,1474,https://github.com/pallets/flask,0,git,0,100,781,flask,0
1475,1475,https://github.com/pallets/jinja,0,git,0,124,251,jinja,0
1476,1476,https://github.com/pallets/werkzeug,0,git,0,131,436,werkzeug,0
1477,1477,https://github.com/pandas-dev/pandas,0,git,0,89,1517,pandas,0
1478,1478,https://github.com/pandolia/qqbot,0,git,0,16,22,qqbot,0
1479,1479,https://github.com/paralax/awesome-honeypots,0,git,0,31,38,awesome-honeypots,0
1480,1480,https://github.com/paramiko/paramiko,0,git,0,88,3,paramiko,1
1481,1481,https://github.com/pavelgonchar/colornet,0,git,0,0,2,colornet,0
1482,1482,https://github.com/pennersr/django-allauth,0,git,0,90,495,django-allauth,0
1483,1483,https://github.com/phodal/awesome-iot,0,git,0,40,30,awesome-iot,0
1484,1484,https://github.com/pinax/pinax,0,git,1,117,53,pinax,0
1485,1485,https://github.com/platformio/platformio-core,0,git,0,36,68,platformio-core,0
1486,1486,https://github.com/plotly/dash,0,git,0,33,23,dash,0
1487,1487,https://github.com/posativ/isso,0,git,0,54,74,isso,0
1488,1488,https://github.com/powerline/powerline,0,git,0,66,222,powerline,0
1489,1489,https://github.com/prakhar1989/Algorithms,0,git,0,24,25,Algorithms,0
1490,1490,https://github.com/pre-commit/pre-commit,0,git,0,48,47,pre-commit,0
1491,1491,https://github.com/pritunl/pritunl,0,git,0,54,23,pritunl,0
1492,1492,https://github.com/programthink/zhao,0,git,0,21,10,zhao,0
1493,1493,https://github.com/pudo/dataset,0,git,0,58,56,dataset,0
1494,1494,https://github.com/pwndbg/pwndbg,0,git,0,35,51,pwndbg,0
1495,1495,https://github.com/pybrain/pybrain,0,git,0,110,65,pybrain,0
1496,1496,https://github.com/pyca/cryptography,0,git,0,57,201,cryptography,0
1497,1497,https://github.com/pydanny/cookiecutter-django,0,git,0,57,249,cookiecutter-django,0
1498,1498,https://github.com/pyeve/eve,0,git,0,61,197,eve,0
1499,1499,https://github.com/pyinstaller/pyinstaller,0,git,1,160,277,pyinstaller,0
1500,1500,https://github.com/pyinvoke/invoke,0,git,0,85,85,invoke,0
1501,1501,https://github.com/pymc-devs/pymc3,0,git,0,94,230,pymc3,0
1502,1502,https://github.com/pypa/pip,0,git,0,116,598,pip,0
1503,1503,https://github.com/pypa/pipenv,0,git,0,12,155,pipenv,0
1504,1504,https://github.com/pypa/sampleproject,0,git,0,50,25,sampleproject,0
1505,1505,https://github.com/pypa/virtualenv,0,git,0,89,3,virtualenv,1
1506,1506,https://github.com/pypa/warehouse,0,git,0,61,116,warehouse,0
1507,1507,https://github.com/pytest-dev/pytest,0,git,0,111,289,pytest,0
1508,1508,https://github.com/python-mode/python-mode,0,git,0,80,139,python-mode,0
1509,1509,https://github.com/python-pillow/Pillow,0,git,1,96,305,Pillow,0
1510,1510,https://github.com/python-telegram-bot/python-telegram-bot,0,git,0,32,111,python-telegram-bot,0
1511,1511,https://github.com/python-trio/trio,0,git,0,10,18,trio,0
1512,1512,https://github.com/python-visualization/folium,0,git,0,59,97,folium,0
1513,1513,https://github.com/python/cpython,0,git,0,168,875,cpython,0
1514,1514,https://github.com/python/mypy,0,git,0,65,220,mypy,1
1515,1515,https://github.com/pytoolz/toolz,0,git,0,55,64,toolz,1
1516,1516,https://github.com/pytorch/examples,0,git,0,16,109,examples,0
1517,1517,https://github.com/qiwsir/algorithm,0,git,0,45,13,algorithm,0
1518,1518,https://github.com/quantopian/zipline,0,git,1,67,177,zipline,0
1519,1519,https://github.com/ranger/ranger,0,git,0,113,137,ranger,1
1520,1520,https://github.com/rarcega/instagram-scraper,0,git,0,31,27,instagram-scraper,0
1521,1521,https://github.com/rasbt/mlxtend,0,git,0,38,37,mlxtend,0
1522,1522,https://github.com/raspberrypi/documentation,0,git,0,49,290,documentation,0
1523,1523,https://github.com/ray-project/ray,0,git,0,15,48,ray,0
1524,1524,https://github.com/rbgirshick/fast-rcnn,0,git,0,24,16,fast-rcnn,0
1525,1525,https://github.com/rbgirshick/py-faster-rcnn,0,git,0,27,41,py-faster-rcnn,0
1526,1526,https://github.com/realpython/discover-flask,0,git,1,19,2,discover-flask,0
1527,1527,https://github.com/reinderien/mimic,0,git,0,19,14,mimic,0
1528,1528,https://github.com/rembo10/headphones,0,git,0,84,203,headphones,0
1529,1529,https://github.com/reorx/httpstat,0,git,0,13,9,httpstat,0
1530,1530,https://github.com/revolunet/sublimetext-markdown-preview,0,git,0,67,99,sublimetext-markdown-preview,0
1531,1531,https://github.com/ricequant/rqalpha,0,git,0,18,27,rqalpha,0
1532,1532,https://github.com/rkern/line_profiler,0,git,0,43,25,line_profiler,0
1533,1533,https://github.com/robotframework/robotframework,0,git,0,123,109,robotframework,0
1534,1534,https://github.com/rossant/awesome-math,0,git,0,30,17,awesome-math,0
1535,1535,https://github.com/rougier/numpy-100,0,git,0,35,23,numpy-100,0
1536,1536,https://github.com/rushter/MLAlgorithms,0,git,0,9,15,MLAlgorithms,0
1537,1537,https://github.com/rushter/data-science-blogs,0,git,0,31,66,data-science-blogs,0
1538,1538,https://github.com/ryankiros/neural-storyteller,0,git,0,25,5,neural-storyteller,0
1539,1539,https://github.com/s3tools/s3cmd,0,git,0,141,230,s3cmd,1
1540,1540,https://github.com/saltstack/salt,0,git,1,88,2996,salt,0
1541,1541,https://github.com/samshadwell/TrumpScript,0,git,0,22,64,TrumpScript,0
1542,1542,https://github.com/saulpw/visidata,0,git,0,14,21,visidata,0
1543,1543,https://github.com/schematics/schematics,0,git,0,82,130,schematics,0
1544,1544,https://github.com/schollz/howmanypeoplearearound,0,git,0,5,7,howmanypeoplearearound,0
1545,1545,https://github.com/scikit-image/scikit-image,0,git,0,107,401,scikit-image,1
1546,1546,https://github.com/scikit-learn-contrib/imbalanced-learn,0,git,0,35,37,imbalanced-learn,0
1547,1547,https://github.com/scikit-learn/scikit-learn,0,git,1,103,1762,scikit-learn,1
1548,1548,https://github.com/scipy-lectures/scipy-lecture-notes,0,git,1,96,96,scipy-lecture-notes,0
1549,1549,https://github.com/scipy/scipy,0,git,0,169,850,scipy,1
1550,1550,https://github.com/scrapinghub/portia,0,git,0,49,51,portia,0
1551,1551,https://github.com/scrapinghub/splash,0,git,0,53,53,splash,0
1552,1552,https://github.com/scrapy/scrapy,0,git,0,108,537,scrapy,0
1553,1553,https://github.com/sdispater/pendulum,0,git,0,19,41,pendulum,0
1554,1554,https://github.com/seatgeek/fuzzywuzzy,0,git,0,83,67,fuzzywuzzy,0
1555,1555,https://github.com/secdev/scapy,0,git,0,169,134,scapy,0
1556,1556,https://github.com/secretsquirrel/the-backdoor-factory,0,git,0,45,15,the-backdoor-factory,0
1557,1557,https://github.com/shadowsocks/shadowsocks,0,git,0,71,98,shadowsocks,0
1558,1558,https://github.com/shelhamer/fcn.berkeleyvision.org,0,git,0,21,4,fcn.berkeleyvision.org,0
1559,1559,https://github.com/sherjilozair/char-rnn-tensorflow,0,git,0,23,43,char-rnn-tensorflow,0
1560,1560,https://github.com/shidenggui/easytrader,0,git,0,24,58,easytrader,0
1561,1561,https://github.com/sightmachine/SimpleCV,0,git,0,81,138,SimpleCV,0
1562,1562,https://github.com/simon-weber/gmusicapi,0,git,0,76,59,gmusicapi,0
1563,1563,https://github.com/simonw/datasette,0,git,0,1,9,datasette,0
1564,1564,https://github.com/sivel/speedtest-cli,0,git,0,64,108,speedtest-cli,0
1565,1565,https://github.com/sixohsix/twitter,0,git,1,123,87,twitter,0
1566,1566,https://github.com/sloria/TextBlob,0,git,0,57,28,TextBlob,0
1567,1567,https://github.com/sloria/doitlive,0,git,0,44,11,doitlive,0
1568,1568,https://github.com/smicallef/spiderfoot,0,git,1,58,23,spiderfoot,0
1569,1569,https://github.com/snare/voltron,0,git,0,56,27,voltron,0
1570,1570,https://github.com/snipsco/snips-nlu,0,git,0,10,10,snips-nlu,0
1571,1571,https://github.com/soimort/you-get,0,git,0,60,175,you-get,0
1572,1572,https://github.com/sokolovstas/SublimeWebInspector,0,git,0,43,17,SublimeWebInspector,0
1573,1573,https://github.com/somerandomdude/Iconic,0,git,0,39,5,Iconic,0
1574,1574,https://github.com/sony/nnabla,0,git,0,6,30,nnabla,0
1575,1575,https://github.com/soumith/convnet-benchmarks,0,git,0,37,38,convnet-benchmarks,0
1576,1576,https://github.com/sovereign/sovereign,0,git,0,56,124,sovereign,0
1577,1577,https://github.com/spadgos/sublime-jsdocs,0,git,1,77,71,sublime-jsdocs,0
1578,1578,https://github.com/spesmilo/electrum,0,git,0,72,303,electrum,1
1579,1579,https://github.com/sphinx-doc/sphinx,0,git,0,127,313,sphinx,0
1580,1580,https://github.com/spinnaker/spinnaker,0,git,0,42,118,spinnaker,0
1581,1581,https://github.com/spotify/luigi,0,git,0,65,534,luigi,0
1582,1582,https://github.com/spulec/moto,0,git,0,62,325,moto,0
1583,1583,https://github.com/spyder-ide/spyder,0,git,0,109,128,spyder,1
1584,1584,https://github.com/spyoungtech/grequests,0,git,0,48,2,grequests,0
1585,1585,https://github.com/sqlmapproject/sqlmap,0,git,1,118,127,sqlmap,0
1586,1586,https://github.com/sripathikrishnan/redis-rdb-tools,0,git,0,74,36,redis-rdb-tools,0
1587,1587,https://github.com/sshuttle/sshuttle,0,git,0,86,51,sshuttle,0
1588,1588,https://github.com/sshwsfc/xadmin,0,git,0,62,80,xadmin,0
1589,1589,https://github.com/stamparm/maltrail,0,git,0,37,18,maltrail,0
1590,1590,https://github.com/statsmodels/statsmodels,0,git,1,85,218,statsmodels,0
1591,1591,https://github.com/stephenmcd/mezzanine,0,git,0,98,368,mezzanine,0
1592,1592,https://github.com/streamlink/streamlink,0,git,0,16,86,streamlink,0
1593,1593,https://github.com/swisskyrepo/PayloadsAllTheThings,0,git,0,10,6,PayloadsAllTheThings,0
1594,1594,https://github.com/sylnsfar/qrcode,0,git,0,2,5,qrcode,1
1595,1595,https://github.com/sympy/sympy,0,git,0,135,995,sympy,0
1596,1596,https://github.com/taigaio/taiga-back,0,git,0,59,74,taiga-back,0
1597,1597,https://github.com/tangqiaoboy/iOSBlogCN,0,git,0,40,17,iOSBlogCN,0
1598,1598,https://github.com/tensorflow/cleverhans,0,git,0,16,57,cleverhans,0
1599,1599,https://github.com/tensorflow/magenta,0,git,0,20,106,magenta,0
1600,1600,https://github.com/tensorflow/models,0,git,0,24,594,models,0
1601,1601,https://github.com/tensorflow/nmt,0,git,0,4,24,nmt,0
1602,1602,https://github.com/tensorflow/skflow,0,git,0,14,35,skflow,0
1603,1603,https://github.com/tensorflow/tensor2tensor,0,git,0,6,58,tensor2tensor,0
1604,1604,https://github.com/tensorflow/tensorboard,0,git,0,7,70,tensorboard,0
1605,1605,https://github.com/tensorlayer/tensorlayer,0,git,0,17,63,tensorlayer,0
1606,1606,https://github.com/tensorpack/tensorpack,0,git,0,20,30,tensorpack,0
1607,1607,https://github.com/tflearn/tflearn,0,git,0,21,139,tflearn,0
1608,1608,https://github.com/tgalal/yowsup,0,git,0,67,158,yowsup,0
1609,1609,https://github.com/thearn/webcam-pulse-detector,0,git,0,56,5,webcam-pulse-detector,0
1610,1610,https://github.com/theskumar/python-dotenv,0,git,0,42,38,python-dotenv,0
1611,1611,https://github.com/threat9/routersploit,0,git,0,22,66,routersploit,0
1612,1612,https://github.com/thumbor/thumbor,0,git,0,87,151,thumbor,0
1613,1613,https://github.com/timgrossmann/InstaPy,0,git,0,15,119,InstaPy,0
1614,1614,https://github.com/tldr-pages/tldr,0,git,0,52,611,tldr,0
1615,1615,https://github.com/tmux-python/tmuxp,0,git,0,54,40,tmuxp,0
1616,1616,https://github.com/tonybeltramelli/pix2code,0,git,0,6,5,pix2code,0
1617,1617,https://github.com/tornadoweb/tornado,0,git,1,97,578,tornado,0
1618,1618,https://github.com/tqdm/tqdm,0,git,0,51,54,tqdm,0
1619,1619,https://github.com/trailofbits/algo,0,git,0,18,91,algo,0
1620,1620,https://github.com/trustedsec/ptf,0,git,0,34,86,ptf,0
1621,1621,https://github.com/trustedsec/social-engineer-toolkit,0,git,0,64,66,social-engineer-toolkit,0
1622,1622,https://github.com/tschellenbach/Stream-Framework,0,git,0,69,31,Stream-Framework,0
1623,1623,https://github.com/tweepy/tweepy,0,git,0,108,284,tweepy,0
1624,1624,https://github.com/twisted/twisted,0,git,0,155,196,twisted,0
1625,1625,https://github.com/tyiannak/pyAudioAnalysis,0,git,0,32,22,pyAudioAnalysis,0
1626,1626,https://github.com/tzutalin/labelImg,0,git,0,28,38,labelImg,0
1627,1627,https://github.com/ujjwalkarn/DataSciencePython,0,git,0,11,4,DataSciencePython,0
1628,1628,https://github.com/vinta/awesome-python,0,git,0,45,685,awesome-python,0
1629,1629,https://github.com/vishnubob/wait-for-it,0,git,0,22,31,wait-for-it,0
1630,1630,https://github.com/volatilityfoundation/volatility,0,git,0,82,62,volatility,0
1631,1631,https://github.com/waditu/tushare,0,git,0,35,68,tushare,0
1632,1632,https://github.com/wagtail/wagtail,0,git,0,50,421,wagtail,0
1633,1633,https://github.com/wal-e/wal-e,0,git,1,86,92,wal-e,0
1634,1634,https://github.com/warmheartli/ChatBotCourse,0,git,0,15,4,ChatBotCourse,0
1635,1635,https://github.com/warner/magic-wormhole,0,git,0,37,34,magic-wormhole,0
1636,1636,https://github.com/wbond/package_control,0,git,0,80,63,package_control,0
1637,1637,https://github.com/wepe/MachineLearning,0,git,0,28,6,MachineLearning,0
1638,1638,https://github.com/what-studio/profiling,0,git,0,41,17,profiling,0
1639,1639,https://github.com/wifiphisher/wifiphisher,0,git,0,38,58,wifiphisher,0
1640,1640,https://github.com/wireservice/csvkit,0,git,0,87,129,csvkit,0
1641,1641,https://github.com/wkentaro/labelme,0,git,0,0,1,labelme,0
1642,1642,https://github.com/worldveil/dejavu,0,git,0,50,31,dejavu,0
1643,1643,https://github.com/wting/autojump,0,git,0,111,104,autojump,1
1644,1644,https://github.com/xiyouMc/WebHubBot,0,git,0,6,6,WebHubBot,0
1645,1645,https://github.com/xonsh/xonsh,0,git,0,36,180,xonsh,1
1646,1646,https://github.com/yahoo/TensorFlowOnSpark,0,git,0,11,15,TensorFlowOnSpark,0
1647,1647,https://github.com/yandex/gixy,0,git,0,8,13,gixy,0
1648,1648,https://github.com/yasoob/intermediatePython,0,git,0,30,69,intermediatePython,0
1649,1649,https://github.com/yidao620c/python3-cookbook,0,git,0,36,78,python3-cookbook,0
1650,1650,https://github.com/yosinski/deep-visualization-toolbox,0,git,0,31,16,deep-visualization-toolbox,0
1651,1651,https://github.com/youfou/wxpy,0,git,0,1,3,wxpy,0
1652,1652,https://github.com/ysrc/xunfeng,0,git,0,12,25,xunfeng,0
1653,1653,https://github.com/ytisf/theZoo,0,git,0,48,18,theZoo,0
1654,1654,https://github.com/zalando/connexion,0,git,0,33,131,connexion,0
1655,1655,https://github.com/zalando/patroni,0,git,0,32,43,patroni,0
1656,1656,https://github.com/zeromq/pyzmq,0,git,1,87,131,pyzmq,0
1657,1657,https://github.com/zulip/zulip,0,git,0,69,621,zulip,0
1658,1658,https://github.com/zzw922cn/Automatic_Speech_Recognition,0,git,0,4,6,Automatic_Speech_Recognition,0
1659,1659,https://github.com/zzzeek/sqlalchemy,0,git,0,154,279,sqlalchemy,0
1660,1660,https://gitlab.com/EAVISE/brambox.git,0,git,0,0,2,brambox.git,0
1661,1661,https://gitlab.com/GNULand/TraktorPlus/Traktor.git,0,git,0,5,7,Traktor.git,0
1662,1662,https://gitlab.com/MatteoCampinoti94/FALocalRepo.git,1,git,0,0,1,FALocalRepo.git,0
1663,1663,https://gitlab.com/Screwtapello/bdflib.git,0,git,0,12,3,bdflib.git,0
1664,1664,https://gitlab.com/anarcat/feed2exec.git,0,git,0,2,1,feed2exec.git,0
1665,1665,https://gitlab.com/asciidoc3/asciidoc3.git,0,git,0,78,1,asciidoc3.git,0
1666,1666,https://gitlab.com/aurelien-lourot/importdir.git,0,git,0,0,1,importdir.git,0
1667,1667,https://gitlab.com/betse/betse.git,0,git,0,2,2,betse.git,0
1668,1668,https://gitlab.com/bgez/bgez.git,0,git,0,5,1,bgez.git,0
1669,1669,https://gitlab.com/bgez/demos/BGEz_LandGen.git,0,git,0,0,1,BGEz_LandGen.git,0
1670,1670,https://gitlab.com/canarduck/systranio.git,0,git,0,1,1,systranio.git,0
1671,1671,https://gitlab.com/cerfacs/batman.git,0,git,0,24,7,batman.git,0
1672,1672,https://gitlab.com/coala/PyPrint.git,0,git,0,10,3,PyPrint.git,0
1673,1673,https://gitlab.com/crowdcontrol/crowdcontrol.git,0,git,0,5,1,crowdcontrol.git,0
1674,1674,https://gitlab.com/crunching-data/learn-by-example.git,0,git,0,0,1,learn-by-example.git,0
